	19	221
	302	2213
	217	2216
	58	2219
	184	222
	73	2220
	2435	2226
	69	2229
	58	223
	114	2233
	89	2234
	192	2235
	7	2237
	74	2238
	100	2239
	31	224
	60	2240
	421	2241
	775	2246
	9	2250
	156	2259
	1	2269
	27	227
	91	2270
	88	2271
	310	2272
	70	2273
	26	228
	73	2281
	80	2282
	39	2287
	628	2289
	28	229
	556	2293
	9	2294
	14	230
	1	2300
	59	2301
	25	2302
	15	2303
	71	2305
	74	2308
	20	231
	656	2311
	34	2313
	182	2317
	44	2318
	34	2319
	6	232
	62	2320
	522	2321
	90	2324
	711	2325
	92	2326
	47	2327
	79	2328
	42	2329
	48	2330
	27	2331
	2817	2332
	84	2334
	43	2335
	127	2336
	34	2337
	38	2338
	21	2339
	58	234
	1015	2342
	65	2347
	148	2348
	81	235
	71	2350
	193	2351
	103	2352
	1	2358
	12	2359
	24	236
	245	2363
	728	2366
	16	237
	101	2370
	67	2375
	61	2376
	63	2377
	8	238
	277	2381
	152	2385
	65	2389
	15	239
	142	2391
	76	2392
	76	2393
	169	2394
	302	2397
	1342	2399
	13	240
	8219	2402
	124	2403
	55	2404
	180	2407
	621	2408
	329	2409
	18	241
	141	2410
	76	2416
	58	2417
	58	2418
	23168	2419
	3	242
	78	2420
	115	2421
	39	2422
	117	2423
	2799	2424
	43	243
	208	2431
	149	2433
	74	2436
	25	2437
	109	244
	704	2442
	85	2443
	96	2444
	91	2445
	88	2446
	131	2447
	31	245
	228	2454
	159	2457
	81	2458
	44	2462
	101	2463
	77	2464
	212	2465
	43	2467
	25	247
	7024	2470
	5	2475
	115	2476
	21	2477
	170	2478
	115	248
	48	2484
	100	2487
	640	2488
	107	2489
	95	249
	43	2499
	30	25
	15	250
	28	2500
	101	2501
	42	2502
	323	2503
	215	2504
	56	2507
	3576	2508
	658	2511
	99	252
	3648	2527
	1	2528
	22	253
	1	2532
	80	2533
	60	2534
	66	2539
	862	254
	670	2540
	1676	2541
	3	2542
	96	2543
	122	2545
	137	2546
	5349	2547
	13	2548
	351	255
	67	2551
	104	2552
	15049	2557
	93	2559
	150	2560
	66	2561
	70	2562
	67	2563
	159	2568
	673	2574
	104	2576
	45	2578
	30	2579
	55	258
	335	2581
	73	2583
	8	259
	716	2590
	156	2593
	84	26
	62	260
	89	2600
	43	2601
	92	2603
	120	2604
	1	2610
	437	2612
	55	2613
	77	2614
	586	262
	61	2622
	93	2627
	31	263
	74	2634
	751	2635
	2	2640
	55	2647
	620	2648
	91	2650
	110	2652
	87	2654
	24	2655
	90	2656
	90288	2657
	72	2659
	182	2664
	97	2673
	79	2674
	1	2675
	389	2676
	2436	2677
	4	2682
	78	2683
	3716	2684
	641	2690
	76	27
	669	2700
	78	2701
	55	2707
	32	2708
	112	2709
	61	271
	7344	2710
	43	2712
	14	2713
	8889	2714
	46	2715
	2133	2718
	300	2720
	37	2725
	54	2726
	457	2730
	692	2731
	60	2732
	1315	2733
	93	2734
	76	2735
	37	2739
	20	274
	66	2740
	37	2741
	87	2742
	3893	2748
	55	2750
	69	2751
	393	2753
	1561	2754
	66	2756
	59	2758
	681	2759
	80	276
	103	2760
	174	2766
	1	2768
	73	2769
	36	277
	93	2770
	107	2778
	169	2779
	706	2785
	4225	2786
	75	2788
	56	2789
	32	279
	103	2790
	1	2793
	3253	2799
	106	28
	89	2802
	49	2803
	112	2811
	300	2813
	1	2817
	1	2818
	47	282
	51	2828
	81	2829
	20	283
	55	2830
	677	2831
	1	2833
	20	284
	16	2842
	76	2845
	50	2846
	73	2847
	100	285
	265	2850
	775	2854
	85	2856
	96	2857
	72	2858
	80	2865
	2	2873
	92	2875
	91	2876
	55	2879
	54	2880
	81	2881
	580	2883
	134	2888
	82	289
	315	2890
	112	2891
	1068	29
	4	2904
	24	2907
	82	2908
	99	2909
	107	2914
	2421	2921
	140	2922
	97	2923
	69	2924
	87	2925
	1577	2926
	970	2927
	69	2935
	258	2939
	197	294
	11	2940
	39	2941
	75	2942
	102	2943
	61	2944
	84	2949
	391	295
	3700	2950
	127	2952
	338	2953
	36	2954
	70	2955
	40	296
	133	2960
	1927	2968
	105	2969
	2894	2978
	404	298
	17	2981
	89	2985
	118	2986
	74	2987
	86	2988
	269	299
	716	2992
	135	2995
	194	2996
	118	2999
	31	300
	226	3002
	252	3003
	68	301
	2008	3013
	131	3016
	675	3017
	75	3018
	57	3019
	15	302
	308	3025
	24	303
	80	3030
	5791	3031
	371	3038
	35	304
	51	3043
	43	3044
	90	3045
	94	3046
	2	3047
	72	3048
	63	3049
	28	305
	90	3050
	45	3051
	667	3054
	181	3056
	41	3060
	53	3063
	128	3064
	89	3066
	4555	3070
	122	3072
	25	3078
	25	3080
	28	3081
	88	3083
	700	3090
	20	3096
	130	3097
	375	3099
	54	3100
	90	3101
	37	3109
	96	3111
	59	3115
	2160	3116
	7	3117
	116	3118
	91	3119
	107	3123
	161	3124
	41	3126
	304	3128
	8586	3129
	5	3130
	271	3131
	121	3132
	701	3135
	72	3138
	84	3144
	53	3145
	58	3146
	1	3149
	107	315
	57	316
	10	3160
	54	3161
	42	3162
	68	3163
	122	3165
	108	3166
	683	3167
	125	317
	392	3176
	58	3178
	174	318
	67	3180
	84	3182
	68	3190
	130	3192
	69	3193
	2484	3196
	1619	3198
	289	3201
	151	3202
	47	3203
	80	3204
	333	3208
	7054	3214
	135	3216
	75	3219
	83	3220
	95	3222
	44	3224
	255	3226
	2	3229
	41	323
	49	3230
	30	3231
	14	3232
	41	3236
	110	3237
	5230	3238
	78	324
	120	3241
	38	3242
	203	3243
	124	3246
	175	3247
	189	3249
	3111	3250
	58	3251
	2103	3253
	306	3256
	16	326
	74	3267
	63	3268
	69	3269
	21	327
	94	3270
	399	3272
	3090	3275
	51	3277
	39	3279
	22	328
	132	3280
	99	3281
	1	3283
	99	3285
	67	3288
	25	3289
	1010	329
	82	3290
	114	3291
	108	3299
	3	33
	58	3303
	1	3304
	79	3305
	106	3306
	30	3307
	62	3308
	55	3309
	99	3310
	62	3311
	465	3312
	92	3315
	238	3317
	81	3327
	62	3328
	884	333
	71	3330
	91	3335
	2716	3338
	108	3340
	1468	3341
	1	3342
	340	3343
	256	3345
	34	3347
	54	3348
	75	3349
	108	3350
	42	3352
	49	3360
	2	3361
	232	3363
	24	3367
	30	3369
	15	3370
	56	3371
	56	3373
	290	3378
	2142	3379
	1	3380
	67	3381
	59	3384
	80	3385
	39	3386
	44	3389
	100	3390
	227	3397
	43	3398
	34	3399
	5631	3407
	32	3408
	132	3411
	96	3414
	137	3416
	93	3417
	3797	3420
	59	3423
	86	3426
	730	3427
	86	3429
	536	3433
	122	3434
	3695	3436
	168	3442
	284	3445
	1	3454
	3006	3455
	123	3460
	126	3462
	104	3467
	128	3472
	80	3477
	71	3478
	64	348
	929	3481
	363	3485
	99	3486
	3718	349
	55	3490
	120	3492
	98	350
	2187	3500
	1	3505
	1	3506
	237	3510
	6132	3513
	2557	3514
	169	3515
	1705	3516
	135	352
	290	3521
	30	3522
	124	3529
	33	353
	2	3531
	38	3532
	47	3535
	2940	3536
	5	3537
	1975	3538
	18	3540
	195	3541
	95	3544
	16	3545
	25	3547
	9	355
	84	3550
	223	3554
	69	3559
	29	3560
	439	3562
	33	3563
	27	3571
	3413	3572
	2	3575
	20	3578
	181	3579
	47	358
	40604	3592
	562	3593
	71	3594
	2917	3595
	4558	3598
	81	36
	46	360
	223	3601
	42	3602
	42	3603
	33	3604
	1521	3608
	540	3609
	126	361
	20	3613
	33	3614
	224	3615
	92	3618
	51	3624
	93	3625
	225	3626
	2	3627
	161	363
	2639	3633
	151	3636
	81	3642
	393	3647
	688	365
	28	3655
	45	3656
	315	3658
	73	3660
	1	3674
	68	3675
	51	3676
	14	3677
	43	3678
	305	3683
	52	3690
	124	3691
	40	3696
	2715	3706
	39	3709
	55	3710
	115	3714
	51	3717
	474	3718
	4764	3720
	1683	3725
	68	3728
	1	3729
	244	3730
	9101	3731
	329	3743
	319	3750
	1467	3751
	33	3753
	37	3754
	57	3755
	47	3756
	68	3757
	1	3761
	421	3767
	46	3770
	70	3773
	405	3774
	68	3775
	12705	3776
	1339	3783
	97	3786
	67	3787
	317	3790
	1	3793
	93	3795
	24	3796
	72	3797
	186	3801
	1235	3802
	224	3806
	61	3812
	27	3817
	253	3818
	2058	3820
	31	3825
	264	3827
	2	383
	433	3831
	2216	3832
	1	3833
	171	3835
	9	384
	26	3840
	76	3841
	314	3844
	992	385
	36	3850
	36	3851
	60	3853
	24987	3854
	102	3856
	1439	3861
	493	3868
	71	387
	1	3874
	107	388
	1	3882
	1	3883
	7306	3885
	442	3886
	81	389
	1624	3892
	1126	3898
	371	390
	87	3910
	22	3912
	33	3916
	108	3917
	59	3918
	6866	3919
	5915	3920
	4167	3921
	7347	3922
	235	3923
	7025	3926
	6557	3927
	231	3928
	106	393
	41	3931
	175	3932
	276	3933
	6825	3935
	5865	3936
	6859	3937
	5485	3939
	76	394
	6538	3940
	21	3943
	37	3944
	36	3945
	18	3946
	387	3947
	113	395
	48	3951
	93	3952
	439	3956
	34	3958
	1156	396
	786	3962
	5592	3964
	64	397
	252	3970
	387	3973
	2	3977
	120	398
	48	3984
	98	3985
	98	3986
	1458	3989
	12630	3994
	231	3995
	24	3997
	72	3998
	29	3999
	379	4002
	30	4008
	22	4009
	29	4010
	32	4011
	53	4014
	3764	4015
	335	4019
	68	402
	18	4020
	26	4021
	41	4022
	39	4023
	61	4032
	149	4033
	1333	4034
	18	4043
	63	4044
	123	4045
	244	4052
	131	4055
	24	4056
	222	4061
	100	4062
	15	4067
	4719	4068
	379	4070
	69	4071
	448	4075
	1441	4076
	863	4083
	409	4089
	51	4094
	894	4098
	20	41
	4525	4102
	770	4105
	618	4112
	7	4113
	1055	4126
	983	4127
	387	4133
	150	414
	959	4141
	1703	4142
	261	4147
	1196	4151
	218	4159
	116	4162
	867	4169
	332	4173
	343	4184
	942	4186
	2073	4188
	1090	4189
	152	419
	289	4193
	70	4196
	82	42
	117	420
	939	4206
	25	421
	180	4212
	2596	4216
	108	422
	6168	4220
	528	4221
	816	4227
	2086	4231
	924	4233
	850	4242
	2064	4245
	765	4248
	168	4249
	2411	4252
	1429	4255
	724	426
	20	4262
	42	4263
	30	4268
	50	4271
	25	4273
	9658	4275
	39	4277
	47	4280
	54	4281
	1073	4283
	416	4284
	2653	4286
	267	4293
	82	4294
	61	4298
	45	4299
	54	43
	114	430
	50	4300
	27	4301
	1126	4303
	25	4304
	59	4311
	219	4312
	42	4313
	51	4314
	290	4315
	57	4320
	646	4321
	1052	4323
	444	4326
	5269	4329
	2011	4330
	6555	4331
	72	4332
	298	4336
	6669	4337
	33	4339
	136	4340
	90	4341
	373	4342
	22	4343
	30	4346
	69	4347
	44	4349
	726	4353
	191	4354
	801	4356
	43	4357
	52	436
	85	4361
	3734	4362
	271	4366
	54	4369
	102	437
	1672	4370
	283	4374
	2	4375
	53	4381
	363	4383
	1245	4386
	53	4389
	95	439
	34	4390
	21	4391
	349	4392
	22	4393
	2748	4397
	109	44
	36	4400
	2051	4401
	21	4402
	179	4405
	3567	4408
	313	441
	930	4412
	59	4418
	37	442
	3989	4420
	56	4424
	27	4425
	28	4426
	36	4427
	2177	4431
	13	4435
	359	4436
	1574	4437
	664	4439
	360	4445
	23456	4446
	16597	4447
	2694	4448
	1866	4449
	105	445
	63	4450
	54	4454
	172	4455
	4155	4456
	9494	4459
	1323	446
	14	4460
	113	4461
	20	4462
	3056	4464
	365	4465
	47	4471
	235	4474
	326	4475
	830	4476
	315	4484
	69	4485
	3342	4487
	116	4488
	7	4489
	450	4491
	59	4492
	1004	4496
	175	4497
	66	45
	4129	4501
	130	4502
	3689	4504
	59	4505
	465	4506
	68	4509
	171	451
	35	4511
	31	4512
	25	4513
	88	4514
	10064	4517
	41	4519
	1071	4522
	45	4523
	46	4524
	48	4525
	183	4526
	19	453
	66	4531
	24	4532
	204	4533
	3003	4534
	445	4537
	563	4538
	22	4539
	20	454
	37	4544
	32	4545
	56	4546
	24817	4548
	6	455
	112	4550
	24	4551
	319	4554
	29	4555
	155	4558
	27	4560
	148	4561
	242	4564
	137	4565
	943	4566
	4969	4570
	1932	4571
	311	4572
	242	4575
	277	4578
	116	4581
	104	4582
	197	4583
	2463	4584
	69	4585
	266	4587
	46	4588
	21	4589
	11	459
	106	4591
	147	4592
	32	4593
	51	4595
	27	4596
	44	4598
	33	4599
	47	46
	91	4600
	304	4602
	13	4607
	356	4608
	28	4611
	268	4612
	3794	4617
	44	4618
	326	4619
	14	462
	3607	4621
	377	4624
	229	4629
	16	463
	85	4632
	235	4633
	513	4634
	35	4635
	42	4638
	106	4639
	131	4644
	1846	4645
	65	4646
	29	4647
	63	4648
	171	4649
	22	465
	122	4651
	59	4652
	328	4654
	2993	4655
	66	4656
	93	4657
	28	4658
	55	4659
	29	466
	29	4661
	25	4662
	43	4663
	29	4664
	1264	4665
	32	4667
	128	4668
	2607	4672
	29	4678
	32	4679
	33	468
	62	4680
	72	4682
	93	4685
	507	4686
	46	4687
	675	469
	33	4691
	49	4694
	746	4695
	18	47
	90	470
	3590	4702
	103	4704
	344	4705
	2419	4707
	3704	4708
	110	471
	55	4712
	84	4713
	203	4714
	49	4715
	67	4716
	505	4717
	39	4719
	14	4720
	194	4721
	362	4722
	176	4724
	52	4726
	94	4727
	21	4728
	53	4729
	57	4732
	496	4733
	175	4735
	37	4737
	21	4738
	21	4739
	129	474
	86	4740
	32	4741
	173	4745
	4	4746
	639	4748
	102	4749
	134	4750
	79	4752
	4664	4753
	1486	4754
	42	4755
	24	4757
	14	4758
	77	4759
	17	476
	164	4760
	38	4761
	11480	4762
	93	4763
	98	4764
	2467	4765
	121	4766
	29	4767
	31	4768
	28	4769
	9	477
	21	4770
	50	4771
	200	4772
	167	4773
	214	4777
	380	4778
	22	478
	68	4782
	55	4783
	2406	4784
	354	4786
	144	4787
	1787	4788
	12	479
	186	4790
	261	4794
	21	4795
	407	4796
	126	4797
	1055	4798
	16	48
	9	480
	58	4800
	15	4802
	1372	4806
	16355	4807
	51	4808
	25	4809
	12	481
	120	4810
	257	4813
	27	4814
	19	4815
	423	4816
	47	4820
	69	4821
	315	4822
	2517	4823
	373	4825
	6062	4827
	489	4828
	15	483
	52	4832
	41	4833
	2975	4834
	28	4836
	32	4837
	68	4838
	2331	4839
	26	4840
	37	4841
	64	4845
	51	4846
	107	4847
	35	4848
	12	4850
	77	4851
	23	4852
	24	4853
	25	4854
	21	4855
	40	4856
	35	4857
	104	4858
	549	4859
	27	4860
	2734	4862
	47	4866
	42	4867
	22	4868
	145	4870
	60	4871
	50	4873
	75	4874
	340	4875
	51	4877
	6723	4879
	19	4880
	20	4881
	24	4882
	77	4883
	141	4885
	3176	4886
	126	4887
	274	4888
	407	4890
	2149	4891
	173	4894
	201	4896
	631	49
	301	4901
	2702	4902
	2677	4903
	210	4905
	324	4907
	162	4910
	133	4912
	2848	4913
	848	4915
	4582	4920
	5916	4922
	7296	4923
	50	4925
	51	4926
	28	4927
	9125	4928
	61	4929
	28	493
	318	4930
	41	4931
	212	4932
	2136	4933
	1499	4934
	82	4935
	99	4936
	282	4937
	117	494
	130	4940
	72	4941
	477	4942
	1216	4943
	40	4945
	57	4946
	94	4947
	141	4948
	22	4949
	354	495
	359	4952
	73	4954
	66	4955
	115	4956
	1517	4959
	209	4961
	58	4962
	105	4963
	58	4964
	43	4965
	67	4966
	2415	4967
	271	4968
	166	497
	3208	4971
	513	4972
	2376	4975
	42	4977
	81	4979
	13	498
	630	4980
	409	4981
	3008	4984
	2313	4985
	226	4986
	33	4988
	339	4991
	362	4994
	3821	4995
	6	4999
	14	5000
	2819	5002
	7	5005
	69	5006
	42	5007
	43	5008
	304	5009
	22	5010
	5	5011
	31	5012
	35	5013
	138	5014
	4511	5015
	392	5016
	105	5018
	121	5020
	45	5021
	268	5022
	1454	5023
	31	5025
	36	5026
	141	5027
	419	5028
	62	5030
	40	5031
	776	5035
	32	5036
	6072	5037
	3273	5045
	9	5046
	39	5047
	60	5048
	640	5049
	125	5050
	34	5057
	112	5058
	1678	5061
	54	5062
	34	5063
	95	5064
	53	5065
	2471	5066
	4927	5067
	9	5068
	15	5069
	45	5070
	98	5071
	98	5072
	25	5073
	181	5074
	365	5075
	63	5076
	38	5079
	48	5080
	32	5081
	55	5082
	8851	5083
	300	5084
	6793	5086
	87	5088
	80	5089
	47	5090
	1720	5091
	2640	5092
	1721	5094
	26	5095
	125	5096
	29	5097
	143	5098
	75	5099
	7	51
	7	5100
	74	5101
	31	5102
	63	5104
	2	5105
	82	5106
	156	5107
	2729	5110
	165	5112
	33	5113
	226	5116
	130	5117
	39	5118
	15	5119
	2809	512
	53	5120
	57	5121
	449	5122
	6232	5124
	35	5125
	25	5126
	29	5127
	13	5128
	5018	5129
	38	513
	8	5131
	7449	5132
	54	5133
	119	5136
	2970	5138
	181	5139
	86	514
	222	5140
	47	5141
	61	5142
	50	5145
	37	5146
	24	5147
	176	5148
	1290	515
	223	5153
	9624	5154
	7235	5155
	29	5156
	64	5157
	218	5158
	65	5159
	4360	516
	172	5163
	153	5165
	2313	5166
	241	5167
	60	5168
	187	5169
	3747	517
	102	5170
	46	5172
	166	5173
	266	5174
	232	5177
	5562	5178
	390	5179
	838	518
	1050	5180
	74	5181
	51	5184
	38	5187
	69	5188
	437	5189
	81	519
	2652	5190
	14	5192
	286	5193
	63	5194
	45	5195
	106	5196
	324	5197
	15	5198
	54	5199
	3	52
	759	520
	16	5200
	40	5201
	38	5202
	12695	5203
	56	5204
	85	5205
	61	5207
	489	5208
	341	5210
	806	5211
	5	5212
	3064	5213
	7968	5214
	75	5217
	50	5218
	586	5219
	1522	5221
	36	5223
	174	5224
	276	5225
	42	5226
	32	5227
	288	5230
	120	5231
	38	5232
	124	5233
	69	5234
	57	5236
	276	5237
	40	5239
	75	5240
	2115	5241
	15	5242
	30	5243
	79	5244
	110	5245
	5888	5246
	8970	5247
	36	5248
	486	5249
	58	5250
	122	5251
	6	5252
	328	5254
	50	5255
	3763	5256
	540	5258
	88	5259
	61	526
	21	5260
	30	5261
	55	5262
	5	5263
	65	5264
	10121	5269
	42	5271
	40	5272
	752	5274
	35	5276
	96	5277
	59	5278
	216	5280
	60	5281
	99	5282
	2137	5284
	65	5285
	273	5286
	3652	5287
	411	5288
	43	5292
	47	5294
	38	5295
	24315	5296
	36	5297
	41	5298
	1	53
	179	530
	38	5300
	49	5301
	1116	5303
	180	5304
	70	5307
	1007	5308
	61	5312
	53	5315
	34	5316
	3118	5318
	214	532
	56	5320
	115	5321
	43	5323
	3636	5324
	37	5326
	33	5327
	46	5328
	30	5329
	49	5330
	43	5331
	56	5332
	40	5333
	60	5334
	92	5335
	81	5337
	924	534
	63	5340
	43	5341
	17	5342
	27	5345
	1160	5347
	146	535
	35	5353
	121	5354
	151	5355
	367791	5358
	5510	536
	3093	5362
	6893	5363
	78	5365
	4754	5370
	29	5373
	103	5374
	82	5377
	20	5378
	45	5379
	107	538
	30	5380
	33	5381
	2296	5387
	12	5388
	61	5389
	991	539
	30	5390
	81	5391
	74	5394
	87	5395
	26	5397
	35	5398
	49	5399
	3	54
	1527	540
	266	5400
	30	5405
	127	5406
	8396	5410
	80	5414
	52	5415
	99	5416
	99	542
	3174	5421
	31	5424
	18	5426
	25	5427
	119	5429
	96	543
	33	5438
	34	5439
	707	544
	174	5442
	27	5443
	1071	545
	416	5450
	10682	5453
	4626	5454
	1883	5455
	45	5467
	19	5468
	69	547
	89	5473
	39	5476
	44	5477
	795	5481
	34	5488
	33	5489
	132	549
	40	5493
	1800	5496
	8	55
	101	550
	34	5504
	38	5505
	72	5506
	71	5507
	1779	5508
	90	551
	12	5511
	200	5512
	31	5516
	8	5517
	121	5518
	93	5521
	1001	5522
	32	5523
	57	5524
	54	5525
	6985	5527
	1227	5529
	70	5530
	44	5531
	60	5532
	23	5533
	63	5534
	127	5535
	22	5536
	2662	5537
	572	5538
	6640	5539
	575	554
	28	5544
	106	5545
	54	5547
	34	5548
	57	5549
	246	555
	4427	5551
	4482	5552
	4882	5553
	4118	5554
	4126	5555
	40	5558
	22	5560
	53	5561
	74	5562
	3561	5563
	50	5567
	27	5568
	65	557
	66	5570
	139	5575
	47	5576
	68	5579
	8	558
	2035	5580
	59	5581
	88	5582
	40	5583
	32	5584
	27	5585
	138	5586
	1658	5588
	1728	5592
	17	5593
	437	5594
	819	5598
	36	5599
	6	56
	139	5600
	742	5601
	16	5602
	59	5603
